userid,text,create_at
2964757740,转发微博,2012/9/9 12:43:52
2844698423,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:43:52
2927937197,转发微博,2012/9/9 12:43:51
2928725505,转发微博,2012/9/9 12:43:49
2931984102,转发微博,2012/9/9 12:43:46
2844721791,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:43:45
2931961624,转发微博,2012/9/9 12:43:41
2844800605,转发微博,2012/9/9 12:43:41
2844750845,转发微博,2012/9/9 12:43:41
2964748224,转发微博,2012/9/9 12:43:40
2741331933,转发微博,2012/9/9 12:43:37
2844737721,转发微博,2012/9/9 12:43:37
2741296305,转发微博,2012/9/9 12:43:37
2844788691,转发微博,2012/9/9 12:43:36
2741573137,转发微博,2012/9/9 12:43:35
2964770532,转发微博,2012/9/9 12:43:35
2927923363,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:43:33
2931971430,转发微博,2012/9/9 12:43:31
2741396813,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:43:29
2741339101,转发微博,2012/9/9 12:43:28
2741341667,转发微博,2012/9/9 12:43:26
2844704731,转发微博,2012/9/9 12:43:26
2931991424,转发微博,2012/9/9 12:43:25
2927932277,转发微博,2012/9/9 12:43:24
2931958132,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:43:20
2931992272,转发微博,2012/9/9 12:43:19
2844811733,转发微博,2012/9/9 12:43:16
2928687791,转发微博,2012/9/9 12:43:15
2931982790,转发微博,2012/9/9 12:43:15
2741286105,转发微博,2012/9/9 12:43:13
2927929847,转发微博,2012/9/9 12:43:11
2741335097,转发微博,2012/9/9 12:43:08
2964856520,转发微博,2012/9/9 12:43:09
2741345427,转发微博,2012/9/9 12:43:05
2844670967,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:43:04
2932001640,转发微博,2012/9/9 12:43:03
2844768475,转发微博,2012/9/9 12:43:02
2741403433,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:42:56
2964769012,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:42:55
2964755690,转发微博,2012/9/9 12:42:55
2844717055,转发微博,2012/9/9 12:42:52
2928685325,转发微博,2012/9/9 12:42:51
2844795635,转发微博,2012/9/9 12:42:47
2931958044,转发微博,2012/9/9 12:42:47
2928698291,转发微博,2012/9/9 12:42:45
2741330425,转发微博,2012/9/9 12:42:43
2932002834,转发微博,2012/9/9 12:42:39
2927934647,转发微博,2012/9/9 12:42:38
2844754845,转发微博,2012/9/9 12:42:35
2928721135,转发微博,2012/9/9 12:42:32
2928726531,转发微博,2012/9/9 12:42:31
2964748700,转发微博,2012/9/9 12:42:31
2844738627,转发微博,2012/9/9 12:42:29
2927927243,转发微博,2012/9/9 12:42:28
2964830662,转发微博,2012/9/9 12:42:24
2964781892,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:42:25
2928701235,转发微博,2012/9/9 12:42:24
2844686093,转发微博,2012/9/9 12:42:24
2741401527,转发微博,2012/9/9 12:42:20
2927956207,转发微博,2012/9/9 12:42:20
2927921783,转发微博,2012/9/9 12:42:19
2931997872,转发微博,2012/9/9 12:42:15
2844669513,转发微博,2012/9/9 12:42:14
2844900313,转发微博,2012/9/9 12:42:08
2927933737,转发微博,2012/9/9 12:42:10
2964836762,转发微博,2012/9/9 12:42:07
2964824060,转发微博,2012/9/9 12:42:01
2844907385,转发微博,2012/9/9 12:42:00
2741411205,转发微博,2012/9/9 12:41:59
2964796654,转发微博,2012/9/9 12:41:56
2927924163,转发微博,2012/9/9 12:41:55
2964746492,转发微博,2012/9/9 12:41:55
2741272561,转发微博,2012/9/9 12:41:52
2844789265,转发微博,2012/9/9 12:41:53
2927937077,转发微博,2012/9/9 12:41:51
2741255855,转发微博,2012/9/9 12:41:48
2931956524,转发微博,2012/9/9 12:41:44
2741394973,转发微博,2012/9/9 12:41:44
2964757210,转发微博,2012/9/9 12:41:44
2844806785,转发微博,2012/9/9 12:41:44
2927936057,转发微博,2012/9/9 12:41:37
2928689821,转发微博,2012/9/9 12:41:37
2931985260,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:41:27
2931964814,转发微博,2012/9/9 12:41:26
1873968734,//@全球新鲜资讯: 在很多企业想尽一切办法赚眼球抢人气的时候，海尔已经成功走上了国际舞台！,2012/9/9 12:41:24
2844872847,转发微博,2012/9/9 12:41:19
2964739640,转发微博,2012/9/9 12:41:19
2844776655,转发微博,2012/9/9 12:41:16
2964802650,转发微博,2012/9/9 12:41:12
2741428683,转发微博,2012/9/9 12:41:08
2844936505,转发微博,2012/9/9 12:41:07
2927929663,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:41:01
2741388573,转发微博,2012/9/9 12:41:02
2844867207,转发微博,2012/9/9 12:40:58
2931984834,转发微博,2012/9/9 12:40:56
2964757822,转发微博,2012/9/9 12:40:53
2964773534,转发微博,2012/9/9 12:40:52
2844662637,转发微博,2012/9/9 12:40:45
2964788724,转发微博,2012/9/9 12:40:30
2931992270,转发微博,2012/9/9 12:40:29
2964794804,转发微博,2012/9/9 12:40:29
2844734695,转发微博,2012/9/9 12:40:28
2741524923,转发微博,2012/9/9 12:40:27
2931960762,转发微博,2012/9/9 12:40:24
2964782774,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:40:24
2741401657,转发微博,2012/9/9 12:40:24
2741486575,转发微博,2012/9/9 12:40:20
2844751341,转发微博,2012/9/9 12:40:17
2741347137,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:40:16
2964778500,转发微博,2012/9/9 12:40:15
2741395427,转发微博,2012/9/9 12:40:07
2844858211,转发微博,2012/9/9 12:40:05
2741276891,转发微博,2012/9/9 12:40:02
2928720461,转发微博,2012/9/9 12:39:58
2741325565,转发微博,2012/9/9 12:39:57
2932024890,转发微博,2012/9/9 12:39:56
2964794524,转发微博,2012/9/9 12:39:54
2741344581,转发微博,2012/9/9 12:39:51
2931984312,转发微博,2012/9/9 12:39:46
2741253665,转发微博,2012/9/9 12:39:46
2741314371,转发微博,2012/9/9 12:39:41
2741499343,转发微博,2012/9/9 12:39:41
2928691481,转发微博,2012/9/9 12:39:41
2844672177,转发微博,2012/9/9 12:39:40
2844887543,转发微博,2012/9/9 12:39:39
2741269921,转发微博,2012/9/9 12:39:34
2741561433,转发微博,2012/9/9 12:39:33
2931991872,转发微博,2012/9/9 12:39:33
2928705005,转发微博,2012/9/9 12:39:31
2964762702,转发微博,2012/9/9 12:39:28
2741278095,转发微博,2012/9/9 12:39:26
2928692251,转发微博,2012/9/9 12:39:27
2931995402,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:39:27
2927922097,转发微博,2012/9/9 12:39:21
2964763214,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:39:21
2931968694,转发微博,2012/9/9 12:39:20
2931984214,转发微博,2012/9/9 12:39:19
2964824280,转发微博,2012/9/9 12:39:19
2932027654,转发微博,2012/9/9 12:39:18
2844702791,转发微博,2012/9/9 12:39:17
2741550843,转发微博,2012/9/9 12:39:12
2931994644,转发微博,2012/9/9 12:39:11
2964801612,转发微博,2012/9/9 12:39:09
2931990254,转发微博,2012/9/9 12:39:07
2844916151,转发微博,2012/9/9 12:39:06
2964802354,转发微博,2012/9/9 12:39:06
2964755480,转发微博,2012/9/9 12:39:06
2844731091,转发微博,2012/9/9 12:39:04
2741413437,转发微博,2012/9/9 12:39:03
2844905643,转发微博,2012/9/9 12:39:02
2927972367,转发微博,2012/9/9 12:39:01
2844713967,转发微博,2012/9/9 12:38:56
2931967160,转发微博,2012/9/9 12:38:53
2931980694,转发微博,2012/9/9 12:38:51
2741507867,转发微博,2012/9/9 12:38:51
2932025502,转发微博,2012/9/9 12:38:49
2844815423,转发微博,2012/9/9 12:38:46
2964798392,转发微博,2012/9/9 12:38:45
2741383323,转发微博,2012/9/9 12:38:45
2741407557,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:38:44
2927977673,转发微博,2012/9/9 12:38:40
2844705147,转发微博,2012/9/9 12:38:34
2844832313,转发微博,2012/9/9 12:38:32
2741506687,转发微博,2012/9/9 12:38:31
2844734635,转发微博,2012/9/9 12:38:25
2844870611,转发微博,2012/9/9 12:38:24
2964804124,转发微博,2012/9/9 12:38:23
2927923093,转发微博,2012/9/9 12:38:23
2844727745,转发微博,2012/9/9 12:38:23
2844725205,转发微博,2012/9/9 12:38:20
2964828600,转发微博,2012/9/9 12:38:19
2964743120,转发微博,2012/9/9 12:38:15
2928697325,转发微博,2012/9/9 12:38:11
2927960353,转发微博,2012/9/9 12:38:08
2844849445,转发微博,2012/9/9 12:38:07
2844771215,转发微博,2012/9/9 12:38:06
2964790980,转发微博,2012/9/9 12:38:06
2927929787,转发微博,2012/9/9 12:38:06
2844779181,转发微博,2012/9/9 12:37:59
2931996902,转发微博,2012/9/9 12:37:59
2844873695,转发微博,2012/9/9 12:37:58
2931986650,转发微博,2012/9/9 12:37:55
2931970160,转发微博,2012/9/9 12:37:54
2964725820,转发微博,2012/9/9 12:37:51
2931969852,转发微博,2012/9/9 12:37:50
2741354421,转发微博,2012/9/9 12:37:50
2931957784,转发微博,2012/9/9 12:37:49
2741347397,转发微博,2012/9/9 12:37:42
2964814190,转发微博,2012/9/9 12:37:41
2932024742,转发微博,2012/9/9 12:37:40
2964726710,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:37:39
2927918197,转发微博,2012/9/9 12:37:31
2741585707,转发微博,2012/9/9 12:37:31
2741372407,转发微博,2012/9/9 12:37:28
2844677147,转发微博,2012/9/9 12:37:24
2927933097,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:37:21
2741441131,转发微博,2012/9/9 12:37:18
2080490915,转发微博,2012/9/9 11:15:39
2793452732,海尔是中国的骄傲，支持了,2012/9/9 11:15:36
2741220511,转发微博,2012/9/9 11:15:18
1702096491,转发微博,2012/9/9 11:15:11
2962759470,转发微博,2012/9/9 11:15:10
1563421484,转发微博,2012/9/9 11:15:08
2346596063,转发微博,2012/9/9 11:15:03
2844762403,转发微博,2012/9/9 11:14:59
1727136582,转发微博,2012/9/9 11:14:58
2080490915,转发微博,2012/9/9 11:14:52
1702096491,转发微博,2012/9/9 11:14:48
2931976544,转发微博,2012/9/9 11:14:44
1634718221,钓鱼岛是中国的 孔子也是中国 //@左岸danven: 前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！而且MADE IN CHINA将不再代表山寨货！,2012/9/9 11:14:39
1727136582,转发微博,2012/9/9 11:14:37
1997306301,转发微博,2012/9/9 11:14:38
2282995823,转发微博,2012/9/9 11:14:32
2964706000,转发微博,2012/9/9 11:14:32
1563421484,转发微博,2012/9/9 11:14:30
2080490915,转发微博,2012/9/9 11:14:23
2964740582,转发微博,2012/9/9 11:14:23
2346596063,转发微博,2012/9/9 11:14:22
1727136582,转发微博,2012/9/9 11:14:20
2721017861,转发微博,2012/9/9 11:14:19
1992781892,转发微博,2012/9/9 11:14:12
2463450514,海尔要走向世界啦！！！赶紧呱唧呱唧,2012/9/9 11:14:10
1992781892,转发微博,2012/9/9 11:14:07
1902836065, //@左岸danven:前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！而且MADE IN CHINA将不再代表山寨货！,2012/9/9 11:13:59
1992781892,转发微博,2012/9/9 11:13:44
2844610187,转发微博,2012/9/9 11:13:44
2817448147,海尔已经深入人心,2012/9/9 11:13:41
2928707195,转发微博,2012/9/9 11:13:29
2931950660,转发微博,2012/9/9 11:13:16
2692188253,转发微博,2012/9/9 11:13:15
2817448147,转发微博,2012/9/9 11:13:09
1259070647,转发微博,2012/9/9 11:13:08
2844648971,转发微博,2012/9/9 11:12:58
1345640110,转发微博,2012/9/9 11:12:32
2484476135,海尔做电视机起家的。这些家电还是没话说的。[奥特曼] //@全球大百科:真心不明白为什么有些人只挑所谓的国外名牌，现在国外都用 @海尔,2012/9/9 11:12:31
1259070647,转发微博,2012/9/9 11:12:28
2964702874,转发微博,2012/9/9 11:12:19
2741425531,转发微博,2012/9/9 11:12:16
2518206932,回复@blue小白兔的小窝:海尔为什么那么受老百姓欢迎？？？国内企业很难做到海尔这样 //@blue小白兔的小窝:回复@感恩哒心:别的企业都应该像海尔学习 //@全球大百科:真心不明白为什么有些人只挑所谓的国外名牌，现在国外都用 @海尔,2012/9/9 11:12:13
2931948434,转发微博,2012/9/9 11:12:12
2964732312,转发微博,2012/9/9 11:12:12
2964803284,转发微博,2012/9/9 11:12:00
2844801815,转发微博,2012/9/9 11:11:59
2153477880,转发微博,2012/9/9 11:11:57
2932001684,转发微博,2012/9/9 11:11:44
2741453357,转发微博,2012/9/9 11:11:42
2485463603,MADE IN CHINA 我支持国货!! //@全球热门搜罗:大胡子设计师是海尔兄弟动画片里爷爷的真实版么！PS：水晶洗衣机真帅爆了！,2012/9/9 11:11:38
2037636487,转发微博,2012/9/9 11:11:30
1966972933,转发微博,2012/9/9 11:11:24
1281736734,转发微博,2012/9/9 11:11:21
1362517787,转发微博,2012/9/9 11:11:11
1281736734,转发微博,2012/9/9 11:11:05
2932001070,转发微博,2012/9/9 11:11:05
1638696600,转发微博,2012/9/9 11:10:57
2931976072,转发微博,2012/9/9 11:10:58
2931970912,转发微博,2012/9/9 11:10:50
1647660471,很炫！支持海尔！支持MADE IN CHINA! //@全球热门收集:水晶洗衣机真的很炫诶！用 @海尔 的高科技做家务，劳动俨然变享受！,2012/9/9 11:10:46
1745882253,转发微博,2012/9/9 11:10:41
2516402962,回复@桐桐姐姐wb:给力的海尔！支持！[抱抱] //@桐桐姐姐wb:回复@神秘绿豆:去家电市场一看不就知道了，网上也有很多商家报价，大差不差吧 //@全球热门搜罗:大胡子设计师是海尔兄弟动画片里爷爷的真实版么！PS：水晶洗衣机真帅爆了！,2012/9/9 11:10:36
1638696600,转发微博,2012/9/9 11:10:26
2927906827,转发微博,2012/9/9 11:10:19
1966972933,转发微博,2012/9/9 11:10:16
1858432534,海尔给我们争气啊,2012/9/9 11:10:11
2071623203,转发微博,2012/9/9 11:10:11
2741269273,转发微博,2012/9/9 11:10:10
2219496221,转发微博,2012/9/9 11:10:07
2928671225,转发微博,2012/9/9 11:09:52
1661835187,转发微博,2012/9/9 11:09:48
2219496221,转发微博,2012/9/9 11:09:44
2741438817,转发微博,2012/9/9 11:09:46
2071623203,转发微博,2012/9/9 11:09:43
2741269533,转发微博,2012/9/9 11:09:44
1773431697,太帅了，大爱啊,2012/9/9 11:09:38
2071623203,转发微博,2012/9/9 11:09:39
1908252871,转发微博,2012/9/9 11:09:37
2931976364,转发微博,2012/9/9 11:09:36
1942780820,转发微博,2012/9/9 11:09:26
2844614523,转发微博,2012/9/9 11:09:26
1793042840,转发微博,2012/9/9 11:09:24
1786854143,碉堡啊 [钱],2012/9/9 11:09:23
2927972673,转发微博,2012/9/9 15:58:42
2928673721,转发微博,2012/9/9 15:58:32
2964730904,转发微博,2012/9/9 15:58:20
2741178581,转发微博,2012/9/9 15:58:07
2928733875,转发微博,2012/9/9 15:58:01
2741273277,转发微博,2012/9/9 15:58:00
2931947664,转发微博,2012/9/9 15:57:45
2927905673,转发微博,2012/9/9 15:57:39
2931993272,转发微博,2012/9/9 15:57:15
2927902547,转发微博,2012/9/9 15:57:07
2844876603,感觉海尔的产品，是越来越给力了．[给力],2012/9/9 15:56:53
2844861613,转发微博,2012/9/9 15:56:45
2964737442,转发微博,2012/9/9 15:56:43
2927903413,转发微博,2012/9/9 15:56:35
2844900971,转发微博,2012/9/9 15:56:31
2844904115,转发微博,2012/9/9 15:56:18
2741562547,转发微博,2012/9/9 15:56:10
2741264527,转发微博,2012/9/9 15:56:09
2964692754,转发微博,2012/9/9 15:55:46
2741264853,转发微博,2012/9/9 15:55:09
2931978082,转发微博,2012/9/9 15:54:05
2741273807,转发微博,2012/9/9 15:52:44
2931977910,转发微博,2012/9/9 15:52:29
2844653455,转发微博,2012/9/9 15:52:21
2844657785,转发微博,2012/9/9 15:51:58
2741262027,转发微博,2012/9/9 15:51:47
2741261963,这款的性价比如何呢,2012/9/9 15:51:19
2789748524,//@皇家R球迷: 回复@暗夜游侠e:真的很给力哈~~[给力] //@暗夜游侠e:高科技又一次融入了生活，现在科技无处不在了。。 //@全球时尚创意:水晶洗衣机真的很炫诶！用 @海尔 的高科技做家务，劳动俨然变享受！,2012/9/9 15:42:27
2789818172,//@暗夜游侠e: 高科技又一次融入了生活，现在科技无处不在了。。 //@全球时尚创意:水晶洗衣机真的很炫诶！用 @海尔 的高科技做家务，劳动俨然变享受！,2012/9/9 15:34:35
1677726961,不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！ //@左岸danven:前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！而且MADE IN CHINA将不再代表山寨货！,2012/9/9 15:13:37
1868498112,回复@海尔家电服务:哦，晚了，当时联系了厂家，回复是不生产这个型号了 ，没有该型号的封条了，海尔双王子的，气愤不过，淘汰了该冰箱，2009年的事情。,2012/9/9 15:02:43
2920011804,//@冰兰飞恋: 一直看好 @海尔 [围观] [围观] [围观] [围观] //@微博热门转发榜:一直看好 @海尔 ，原来外国友人的品味也跟上了！抽屉式三门冰箱，好心动！ !,2012/9/9 14:57:49
2789671732,//@陈佳琳幸福: 回复@棒夹:水晶洗衣机？挺有趣的！ //@棒夹:这个头一次看到啊，很炫哈。 //@全球时尚创意:水晶洗衣机真的很炫诶！用 @海尔 的高科技做家务，劳动俨然变享受！,2012/9/9 14:54:27
2470440101,回复@幸运布飞机:听说海尔生活电器旗舰店有在做活动 //@幸运布飞机:有三年保修期~~~~ //@健康养生-郭宁:一直看好 @海尔 ，原来外国友人的品味也跟上了！抽屉式三门冰箱，好心动！,2012/9/9 14:53:56
1774950982,支持民族牌，支持海尔！,2012/9/9 14:52:05
2789763790,//@刘秋风88: 真的是很不错的呀！！//@夜幕同学：海尔的品质信得过。 //@全球时尚创意:水晶洗衣机真的很炫诶！用 @海尔 的高科技做家务，劳动俨然变享受！,2012/9/9 14:51:50
2984872282,转发微博,2012/9/9 14:40:25
2789801122,//@热情欢喜冤家: [笑哈哈]科技当然要以人为本了！[酷]暗夜游侠e：高科技又一次融入了生活，现在科技无处不在了。。 //@全球时尚创意:水晶洗衣机真的很炫诶！用 @海尔 的高科技做家务，劳动俨然变享受！,2012/9/9 14:34:58
2789768570,//@苏保泰: 海尔，中国的世界的！//@全球时尚创意: 水晶洗衣机真的很炫诶！用 @海尔 的高科技做家务，劳动俨然变享受！ //@左岸danven: 前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：。。。。。。,2012/9/9 14:34:08
2789799560,//@水暖工nuan: 回复@小番鼠shu:希望以后这个能代表一种让人称赞的标语。 //@小番鼠shu:MADE IN CHINA！MADE IN CHINA！！ //@全球时尚创意:水晶洗衣机真的很炫诶！用 @海尔 的高科技做家务，劳动俨然变享受！,2012/9/9 14:30:02
2789799260,//@田畅昆: 回复@曹丰斌:真的不容易，做一件事容易，改变人家的观念太难了！[顶] //@曹丰斌:中国的品质终于不代表山寨了，这不得不说是一个巨大的进步呢。 //@全球时尚创意:水晶洗衣机真的很炫诶！用 @海尔 的高科技做家务，劳动俨然变享受！,2012/9/9 14:28:55
1925400910,是我们公认最喜欢的教授。 //@宝月琉璃:一向尽可能支持民族产业[鼓掌] 海尔让我想起由衷敬佩的Caroline Wang，海尔的可持续成长也有她的一份付出吧@ZhangJingPenny @云水轩主Alec @ClariaGuo @Maggie一路西行,2012/9/9 14:14:42
1797355892,以后再提起我的家乡 我就会告诉他青岛不只有啤酒 还有海尔[哈哈],2012/9/9 14:09:10
2598669947,//@生活创意DIY精选:一想到世界各地的不同家庭里都放着中国 @海尔 的产品，心里就一阵暗爽。 //@左岸danven: 前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！而且MADE IN CHINA将,2012/9/9 13:44:55
2129389852,别开玩笑 了！//@左岸danven:前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！而且MADE IN CHINA将不再代表山寨货！,2012/9/9 13:21:43
1752086047,但是出口的海尔在国内卖的很贵//@左岸danven: 前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！而且MADE IN CHINA将不再代表山寨货！,2012/9/9 13:17:26
2096942290,创新制造，让我们替海尔感到自豪！//@生活小智慧 @左岸danven:前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！而且MADE IN CHINA将不再代表山寨货！,2012/9/9 13:16:38
2844845025,转发微博,2012/9/9 13:14:22
2844875271,转发微博,2012/9/9 13:14:15
2741524067,转发微博,2012/9/9 13:14:07
2964790510,转发微博,2012/9/9 13:13:59
2741435675,转发微博,2012/9/9 13:13:53
2964726052,转发微博,2012/9/9 13:13:49
2964826390,转发微博,2012/9/9 13:13:44
2964723564,转发微博,2012/9/9 13:13:39
2928687115,转发微博,2012/9/9 13:13:37
2741260845,转发微博,2012/9/9 13:13:33
2931985520,转发微博,2012/9/9 13:13:32
2741437311,转发微博,2012/9/9 13:13:31
2844698543,转发微博,2012/9/9 13:13:28
2932011902,转发微博,2012/9/9 13:13:22
2844849451,转发微博,2012/9/9 13:13:10
2964735280,转发微博,2012/9/9 13:12:57
2927919457,转发微博,2012/9/9 13:12:46
2741515773,转发微博,2012/9/9 13:12:41
2931982910,转发微博,2012/9/9 13:12:39
2964764782,转发微博,2012/9/9 13:12:34
2741349173,转发微博,2012/9/9 13:12:32
2928684315,转发微博,2012/9/9 13:12:12
2741365347,转发微博,2012/9/9 13:12:05
2741337457,转发微博,2012/9/9 13:12:04
2964790854,转发微博,2012/9/9 13:12:04
2928720841,转发微博,2012/9/9 13:11:36
2964722322,转发微博,2012/9/9 13:11:06
2928721265,转发微博,2012/9/9 13:10:41
2964759862,转发微博,2012/9/9 13:10:04
2928728235,转发微博,2012/9/9 13:09:48
2928726125,转发微博,2012/9/9 13:09:48
2932016214,转发微博,2012/9/9 13:09:47
2741338443,转发微博,2012/9/9 13:09:46
2931983812,转发微博,2012/9/9 13:09:43
2932015994,转发微博,2012/9/9 13:09:43
2844686327,转发微博,2012/9/9 13:09:36
2741259915,转发微博,2012/9/9 13:09:28
2931957730,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:09:28
2741275841,转发微博,2012/9/9 13:09:26
2931984690,转发微博,2012/9/9 13:09:19
2741334837,转发微博,2012/9/9 13:09:14
2844675997,转发微博,2012/9/9 13:09:14
2844758391,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:09:11
2844699213,转发微博,2012/9/9 13:09:05
2741321275,转发微博,2012/9/9 13:09:04
2931956224,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:09:00
2844728481,转发微博,2012/9/9 13:08:59
2844719537,转发微博,2012/9/9 13:08:59
2741387923,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:08:51
2844723997,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:08:47
2928688751,转发微博,2012/9/9 13:08:41
2741312605,转发微博,2012/9/9 13:08:37
2964770360,转发微博,2012/9/9 13:08:31
2931958744,转发微博,2012/9/9 13:08:27
