userid,text,create_at
2931966720,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:08:24
2931986432,转发微博,2012/9/9 13:08:23
2741325491,转发微博,2012/9/9 13:08:23
2931956480,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:08:22
2844725265,转发微博,2012/9/9 13:08:21
2932014792,转发微博,2012/9/9 13:08:17
2964825574,转发微博,2012/9/9 13:08:16
2928691801,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:08:09
2931959534,转发微博,2012/9/9 13:08:08
2964769444,转发微博,2012/9/9 13:08:07
2741369703,转发微博,2012/9/9 13:08:07
2844767941,转发微博,2012/9/9 13:08:06
2741263205,转发微博,2012/9/9 13:08:04
2964794582,转发微博,2012/9/9 13:07:59
2844697937,转发微博,2012/9/9 13:07:54
2931984410,转发微博,2012/9/9 13:07:47
2964724602,转发微博,2012/9/9 13:07:42
2741438035,转发微博,2012/9/9 13:07:36
2964731760,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:07:36
2927957127,转发微博,2012/9/9 13:07:30
2931959054,转发微博,2012/9/9 13:07:25
1893648297,似乎大胡子前两年被踢出海尔，其实那些设计师也就是做样子，自己都有别的品牌，我觉得海尔的设计也脱离不了移花接木 //@全球热门排行榜精选: 大胡子设计师是海尔兄弟动画片里爷爷的真实版么！PS：水晶洗衣机真帅爆了！ //@左岸danven: 前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！,2012/9/9 13:07:27
2931955852,转发微博,2012/9/9 13:07:10
2964764124,转发微博,2012/9/9 13:07:10
2844710311,转发微博,2012/9/9 13:06:55
2964736154,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:06:53
2927923763,转发微博,2012/9/9 13:06:48
2844706301,转发微博,2012/9/9 13:06:48
2741352127,转发微博,2012/9/9 13:06:43
2741348253,转发微博,2012/9/9 13:06:38
2928686215,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:06:39
2844671763,转发微博,2012/9/9 13:06:35
2741263475,转发微博,2012/9/9 13:06:27
2931958172,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:06:21
2964778930,转发微博,2012/9/9 13:06:17
2928689575,转发微博,2012/9/9 13:05:58
2964769252,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:05:56
2964824362,转发微博,2012/9/9 13:05:50
2927921223,转发微博,2012/9/9 13:05:46
2927923437,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:05:38
2844729751,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:05:29
2741303845,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:05:26
2928689831,转发微博,2012/9/9 13:05:23
2741324115,转发微博,2012/9/9 13:05:08
2844762941,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:05:00
2741345893,转发微博,2012/9/9 13:04:54
2927920883,转发微博,2012/9/9 13:04:46
2964828514,转发微博,2012/9/9 13:04:42
2844860635,转发微博,2012/9/9 13:04:38
2741362857,转发微博,2012/9/9 13:04:38
2964779610,转发微博,2012/9/9 13:04:17
2844732545,转发微博,2012/9/9 13:04:14
2928688935,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:04:14
2931963720,转发微博,2012/9/9 13:04:07
2964722662,转发微博,2012/9/9 13:03:56
2931984542,转发微博,2012/9/9 13:03:49
2932011634,转发微博,2012/9/9 13:03:33
2844769925,转发微博,2012/9/9 13:03:27
2844812517,转发微博,2012/9/9 13:03:10
2931958240,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:03:09
2931961652,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:03:08
2844699573,转发微博,2012/9/9 13:02:57
2928691415,转发微博,2012/9/9 13:02:51
2844809033,转发微博,2012/9/9 13:02:51
2931956730,转发微博,2012/9/9 13:02:43
2741279925,转发微博,2012/9/9 13:02:43
2844735673,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:02:30
2844718745,转发微博,2012/9/9 13:02:26
2964768130,转发微博,2012/9/9 13:02:26
2931987612,转发微博,2012/9/9 13:02:23
2844688633,转发微博,2012/9/9 13:01:59
2931982754,转发微博,2012/9/9 13:01:53
2927961863,转发微博,2012/9/9 13:01:46
2741296501,转发微博,2012/9/9 13:01:27
2927927043,转发微博,2012/9/9 13:01:16
2964795940,转发微博,2012/9/9 13:01:15
2928723085,转发微博,2012/9/9 13:01:14
2741429081,转发微博,2012/9/9 13:01:07
2844771341,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:01:03
2844876421,转发微博,2012/9/9 13:00:58
2928726391,转发微博,2012/9/9 13:00:46
1162787940,不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！danven:前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！而且MADE IN CHINA将不再代表山寨货！,2012/9/9 13:00:40
2931957062,转发微博,2012/9/9 13:00:40
2964832210,转发微博,2012/9/9 13:00:33
2741376403,转发微博,2012/9/9 13:00:32
2964724232,转发微博,2012/9/9 13:00:27
2931987692,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:00:25
2964739064,转发微博,2012/9/9 13:00:26
2741313395,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:00:19
2844762401,转发微博,2012/9/9 13:00:13
2931962434,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 13:00:03
2932012010,转发微博,2012/9/9 13:00:00
2844750545,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:59:56
2928685221,转发微博,2012/9/9 12:59:52
2844675207,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:59:44
2931986574,转发微博,2012/9/9 12:59:36
2844829813,转发微博,2012/9/9 12:59:35
2844668537,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:59:22
2964746512,转发微博,2012/9/9 12:59:21
1767559597,一想到世界各地的不同家庭里都放着中国 @海尔 的产品，心里就一阵暗爽。 //@左岸danven: 前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！而且MADE IN CHINA将不再代表山寨货！,2012/9/9 12:59:07
2844846595,转发微博,2012/9/9 12:59:02
2844870671,转发微博,2012/9/9 12:58:57
2964774940,转发微博,2012/9/9 12:58:54
2964758500,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:58:55
2844766571,转发微博,2012/9/9 12:58:46
2741276825,转发微博,2012/9/9 12:58:45
2741254781,转发微博,2012/9/9 12:58:44
2927924587,转发微博,2012/9/9 12:58:35
2931982634,转发微博,2012/9/9 12:58:25
2741284331,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:58:20
2741522823,转发微博,2012/9/9 12:58:20
2741411725,转发微博,2012/9/9 12:58:14
2741396683,转发微博,2012/9/9 12:58:00
2927923113,转发微博,2012/9/9 12:57:50
2741294271,转发微博,2012/9/9 12:57:50
2928697821,转发微博,2012/9/9 12:57:37
2931986554,转发微博,2012/9/9 12:57:36
2931956392,转发微博,2012/9/9 12:57:35
2928693525,转发微博,2012/9/9 12:57:33
2928695725,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:57:30
2741280401,转发微博,2012/9/9 12:57:21
2931984134,转发微博,2012/9/9 12:57:20
2844705757,转发微博,2012/9/9 12:57:16
2964766252,转发微博,2012/9/9 12:57:16
2964725254,转发微博,2012/9/9 12:57:15
2932013462,转发微博,2012/9/9 12:57:13
2964784352,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:57:08
2844721251,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:57:04
2928690065,转发微博,2012/9/9 12:56:56
2932014402,转发微博,2012/9/9 12:56:44
2964788182,转发微博,2012/9/9 12:56:43
2932013830,转发微博,2012/9/9 12:56:43
2931986824,转发微博,2012/9/9 12:56:14
2928723451,转发微博,2012/9/9 12:56:12
2964825144,转发微博,2012/9/9 12:56:10
2741360497,转发微博,2012/9/9 12:56:03
2844725703,转发微博,2012/9/9 12:56:02
2964794742,转发微博,2012/9/9 12:55:57
2844728417,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:55:32
2964786970,转发微博,2012/9/9 12:55:25
2964769584,转发微博,2012/9/9 12:55:24
2931965652,转发微博,2012/9/9 12:55:23
2741393067,转发微博,2012/9/9 12:55:13
2844706731,转发微博,2012/9/9 12:55:09
2964786604,转发微博,2012/9/9 12:54:53
2931983844,转发微博,2012/9/9 12:54:49
2964832150,转发微博,2012/9/9 12:54:50
2741336743,转发微博,2012/9/9 12:54:42
2741367213,转发微博,2012/9/9 12:54:19
2931982854,转发微博,2012/9/9 12:54:18
2927924487,转发微博,2012/9/9 12:54:10
2844716087,转发微博,2012/9/9 12:54:10
2927956807,转发微博,2012/9/9 12:54:09
2844691517,转发微博,2012/9/9 12:54:07
2844708355,转发微博,2012/9/9 12:53:54
2844705643,转发微博,2012/9/9 12:53:38
2927929867,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:53:37
2741397267,转发微博,2012/9/9 12:53:29
2964793974,转发微博,2012/9/9 12:53:18
2844705145,转发微博,2012/9/9 12:53:13
2932011710,转发微博,2012/9/9 12:53:12
2928705465,转发微博,2012/9/9 12:53:06
2964805134,转发微博,2012/9/9 12:53:06
2964759150,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:53:04
2964829624,转发微博,2012/9/9 12:53:01
2931990972,转发微博,2012/9/9 12:53:00
2741352527,转发微博,2012/9/9 12:52:59
2931969380,转发微博,2012/9/9 12:52:57
2741353901,转发微博,2012/9/9 12:52:55
2932003752,转发微博,2012/9/9 12:52:53
2844762755,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:52:54
2928724775,转发微博,2012/9/9 12:52:53
2931996580,转发微博,2012/9/9 12:52:49
2964799414,转发微博,2012/9/9 12:52:44
2741255725,转发微博,2012/9/9 12:52:45
2844755665,转发微博,2012/9/9 12:52:41
2741514593,转发微博,2012/9/9 12:52:39
2741410781,转发微博,2012/9/9 12:52:40
2741265305,转发微博,2012/9/9 12:52:35
2964829604,转发微博,2012/9/9 12:52:34
2741268945,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:52:28
2931961564,转发微博,2012/9/9 12:52:26
2927955803,转发微博,2012/9/9 12:52:26
2844720281,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:52:20
2844728715,转发微博,2012/9/9 12:52:18
2741430273,转发微博,2012/9/9 12:52:14
2931996854,转发微博,2012/9/9 12:52:14
2844749147,转发微博,2012/9/9 12:52:12
2931984584,转发微博,2012/9/9 12:52:12
2964759294,转发微博,2012/9/9 12:52:02
2928684035,转发微博,2012/9/9 12:51:58
2932015790,转发微博,2012/9/9 12:51:56
2741439673,转发微博,2012/9/9 12:51:46
2927972773,转发微博,2012/9/9 12:51:45
2964865390,转发微博,2012/9/9 12:51:40
2741418611,转发微博,2012/9/9 12:51:39
2844813117,转发微博,2012/9/9 12:51:39
2927929327,转发微博,2012/9/9 12:51:36
2928719391,转发微博,2012/9/9 12:51:36
2741357335,转发微博,2012/9/9 12:51:35
2931960382,转发微博,2012/9/9 12:51:36
2844698063,转发微博,2012/9/9 12:51:30
2741411595,转发微博,2012/9/9 12:51:28
2964762194,转发微博,2012/9/9 12:51:26
2927917127,转发微博,2012/9/9 12:51:23
2844735611,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:51:23
2931991082,转发微博,2012/9/9 12:51:20
2844740877,转发微博,2012/9/9 12:51:19
2964765282,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:51:15
2928692101,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:51:14
2844676603,转发微博,2012/9/9 12:51:10
2741493635,转发微博,2012/9/9 12:51:10
2844879543,转发微博,2012/9/9 12:51:06
2741288595,转发微博,2012/9/9 12:51:03
2844727995,转发微博,2012/9/9 12:50:55
2741560837,转发微博,2012/9/9 12:50:49
2741416715,转发微博,2012/9/9 12:50:48
2964741870,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:50:48
2964760644,转发微博,2012/9/9 12:50:46
2964778544,转发微博,2012/9/9 12:50:39
2741489101,转发微博,2012/9/9 12:50:38
2964767932,转发微博,2012/9/9 12:50:16
2964726384,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:50:14
2844833853,转发微博,2012/9/9 12:50:05
2932026044,转发微博,2012/9/9 12:50:03
2741258411,转发微博,2012/9/9 12:50:02
2964778922,转发微博,2012/9/9 12:37:15
2931972480,转发微博,2012/9/9 12:37:10
2964858420,转发微博,2012/9/9 12:37:06
2931967360,转发微博,2012/9/9 12:37:05
2928707975,转发微博,2012/9/9 12:37:05
2741441195,转发微博,2012/9/9 12:37:04
2964734102,转发微博,2012/9/9 12:37:03
2844713731,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:36:52
2964738130,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:36:48
2927877257,转发微博,2012/9/9 12:36:44
2927924413,转发微博,2012/9/9 12:36:42
2927983063,转发微博,2012/9/9 12:36:41
2931960962,转发微博,2012/9/9 12:36:37
2741055481,转发微博,2012/9/9 12:36:34
2931961014,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:36:29
2844951815,转发微博,2012/9/9 12:36:29
2741604693,转发微博,2012/9/9 12:36:28
2964802920,转发微博,2012/9/9 12:36:27
2741579333,转发微博,2012/9/9 12:36:26
2741063981,转发微博,2012/9/9 12:36:26
2931969080,转发微博,2012/9/9 12:36:23
2844836213,转发微博,2012/9/9 12:36:23
2964834472,转发微博,2012/9/9 12:36:20
2964869952,转发微博,2012/9/9 12:36:16
2927938717,转发微博,2012/9/9 12:36:13
2932016792,转发微博,2012/9/9 12:36:13
2741287945,转发微博,2012/9/9 12:36:12
2927973847,转发微博,2012/9/9 12:36:05
2844698237,转发微博,2012/9/9 12:36:04
2928747715,转发微博,2012/9/9 12:35:58
2844831517,转发微博,2012/9/9 12:35:57
2844685907,转发微博,2012/9/9 12:35:50
2844713673,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:35:48
2931990602,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:35:46
2931970540,转发微博,2012/9/9 12:35:46
2927938993,转发微博,2012/9/9 12:35:45
2927921787,转发微博,2012/9/9 12:35:44
2931961732,转发微博,2012/9/9 12:35:44
2931994364,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:35:36
2844924545,转发微博,2012/9/9 12:35:27
2928696825,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:35:27
2844799327,转发微博,2012/9/9 12:35:24
2932011374,转发微博,2012/9/9 12:35:22
2928693021,转发微博,2012/9/9 12:35:21
2927921943,转发微博,2012/9/9 12:35:20
2844850731,转发微博,2012/9/9 12:35:17
2964825480,转发微博,2012/9/9 12:35:17
2927918517,转发微博,2012/9/9 12:35:15
2844806601,转发微博,2012/9/9 12:35:09
2741584323,转发微博,2012/9/9 12:35:07
2964789934,转发微博,2012/9/9 12:35:06
2844843785,转发微博,2012/9/9 12:35:05
2844879723,转发微博,2012/9/9 12:35:05
2844867325,转发微博,2012/9/9 12:35:05
2932010714,转发微博,2012/9/9 12:34:59
2927956547,转发微博,2012/9/9 12:34:59
2928749495,转发微博,2012/9/9 12:34:59
2964859014,转发微博,2012/9/9 12:34:59
2931983940,转发微博,2012/9/9 12:34:59
2927953923,转发微博,2012/9/9 12:34:53
2741488481,转发微博,2012/9/9 12:34:52
2964836134,转发微博,2012/9/9 12:34:51
2844875031,转发微博,2012/9/9 12:34:48
2741358127,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:34:46
2932023540,转发微博,2012/9/9 12:34:46
2844895151,转发微博,2012/9/9 12:34:45
2844691817,转发微博,2012/9/9 12:34:44
2931990864,转发微博,2012/9/9 12:34:43
2964731284,转发微博,2012/9/9 12:34:42
2844770425,转发微博,2012/9/9 12:34:39
2844939355,转发微博,2012/9/9 12:34:37
2844827937,转发微博,2012/9/9 12:34:23
2931985134,转发微博,2012/9/9 12:34:19
2927953967,转发微博,2012/9/9 12:34:19
2741413035,转发微博,2012/9/9 12:34:16
2844720461,转发微博,2012/9/9 12:34:16
2932027482,转发微博,2012/9/9 12:34:09
2741344157,转发微博,2012/9/9 12:34:07
2741525183,转发微博,2012/9/9 12:34:06
2931963050,转发微博,2012/9/9 12:34:06
2964829604,转发微博,2012/9/9 12:34:05
2931970200,转发微博,2012/9/9 12:33:56
2844716881,转发微博,2012/9/9 12:33:54
2964837212,转发微博,2012/9/9 12:33:53
2927960023,转发微博,2012/9/9 12:33:53
2741515643,转发微博,2012/9/9 12:33:50
2844705643,转发微博,2012/9/9 12:33:47
2927919737,转发微博,2012/9/9 12:33:46
2928691091,转发微博,2012/9/9 12:33:38
2964757474,转发微博,2012/9/9 12:33:38
2741274065,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:33:37
2741056761,转发微博,2012/9/9 12:33:36
2844918571,转发微博,2012/9/9 12:33:34
2844930251,转发微博,2012/9/9 12:33:32
2927923497,转发微博,2012/9/9 12:33:32
2741266551,转发微博,2012/9/9 12:33:29
2741366333,转发微博,2012/9/9 12:33:28
2844710853,转发微博,2012/9/9 12:33:26
2927931687,转发微博,2012/9/9 12:33:24
2928720011,转发微博,2012/9/9 12:33:23
2964788952,转发微博,2012/9/9 12:33:23
2964764790,转发微博,2012/9/9 12:33:21
2927966453,转发微博,2012/9/9 12:33:19
2964789000,转发微博,2012/9/9 12:33:19
2964787634,转发微博,2012/9/9 12:33:17
2927924713,转发微博,2012/9/9 12:33:17
2844828123,转发微博,2012/9/9 12:33:15
2844852425,转发微博,2012/9/9 12:33:12
2741338245,转发微博,2012/9/9 12:33:10
2927931083,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:33:07
2932025310,转发微博,2012/9/9 12:33:09
2741374107,转发微博,2012/9/9 12:33:06
2927957653,转发微博,2012/9/9 12:33:04
2927934627,转发微博,2012/9/9 12:32:58
2964756900,转发微博,2012/9/9 12:32:56
2928698685,转发微博,2012/9/9 12:32:55
2931957924,转发微博,2012/9/9 12:32:55
2741463751,转发微博,2012/9/9 12:32:46
2844841845,转发微博,2012/9/9 12:32:42
2844733147,转发微博,2012/9/9 12:32:42
2932013264,转发微博,2012/9/9 12:32:40
2741341145,转发微博,2012/9/9 12:32:38
2932020264,转发微博,2012/9/9 12:32:35
2964856400,转发微博,2012/9/9 12:32:35
2844868055,转发微博,2012/9/9 12:32:33
2844840881,转发微博,2012/9/9 12:32:33
2927924177,转发微博,2012/9/9 12:32:31
2741575173,转发微博,2012/9/9 12:32:26
2964823232,转发微博,2012/9/9 12:32:26
2964819914,转发微博,2012/9/9 12:32:26
2964748092,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:32:24
2931986072,转发微博,2012/9/9 12:32:18
2931996094,转发微博,2012/9/9 12:32:16
2931957122,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:32:15
2844798063,转发微博,2012/9/9 12:32:15
2844762401,转发微博,2012/9/9 12:32:13
2964797984,转发微博,2012/9/9 12:32:10
2927925413,转发微博,2012/9/9 12:32:06
2844916093,转发微博,2012/9/9 12:32:05
2964756624,转发微博,2012/9/9 12:32:05
2844715971,转发微博,2012/9/9 12:32:05
2927937627,转发微博,2012/9/9 12:32:05
2932010102,转发微博,2012/9/9 12:32:01
2928699711,转发微博,2012/9/9 12:31:54
2964855760,转发微博,2012/9/9 12:31:52
2964770010,转发微博,2012/9/9 12:31:52
2931988534,转发微博,2012/9/9 12:31:51
2932001020,转发微博,2012/9/9 12:31:51
2844533031,转发微博,2012/9/9 12:31:48
2844530305,转发微博,2012/9/9 12:31:48
2928737161,转发微博,2012/9/9 12:31:46
2741423573,转发微博,2012/9/9 12:31:46
2741463025,转发微博,2012/9/9 12:31:44
2928687781,转发微博,2012/9/9 12:31:43
2932014322,转发微博,2012/9/9 12:31:40
2931960490,转发微博,2012/9/9 12:31:40
2928740285,转发微博,2012/9/9 12:31:37
2844883237,转发微博,2012/9/9 12:31:32
2844838811,转发微博,2012/9/9 12:31:32
2932028504,转发微博,2012/9/9 12:31:26
2844778325,转发微博,2012/9/9 12:31:26
2964825434,转发微博,2012/9/9 12:31:21
2844945211,转发微博,2012/9/9 12:31:17
2844675763,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:31:16
2931995472,转发微博,2012/9/9 12:31:15
2927924043,转发微博,2012/9/9 12:31:13
2927920767,转发微博,2012/9/9 12:31:11
2844703821,转发微博,2012/9/9 12:31:12
2964869180,转发微博,2012/9/9 12:31:11
2927921383,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:31:10
2844917421,转发微博,2012/9/9 12:31:06
2931995070,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:31:03
2931969500,转发微博,2012/9/9 12:31:02
2964855420,转发微博,2012/9/9 12:31:00
2741428617,转发微博,2012/9/9 12:30:56
2741403755,转发微博,2012/9/9 12:30:55
2931958592,转发微博,2012/9/9 12:30:53
2964789564,转发微博,2012/9/9 12:30:52
2964860650,转发微博,2012/9/9 12:30:50
2928685165,转发微博,2012/9/9 12:30:44
