userid,text,create_at
2927967333,转发微博,2012/9/9 12:30:42
2844771455,转发微博,2012/9/9 12:30:41
2931990820,转发微博,2012/9/9 12:30:38
2964801100,转发微博,2012/9/9 12:30:34
2927970853,转发微博,2012/9/9 12:30:34
2931970884,转发微博,2012/9/9 12:30:31
2928724345,转发微博,2012/9/9 12:30:31
2927973473,转发微博,2012/9/9 12:30:29
2927923393,转发微博,2012/9/9 12:30:28
2741300371,转发微博,2012/9/9 12:30:27
2931967304,转发微博,2012/9/9 12:30:25
2844833793,转发微博,2012/9/9 12:30:24
2964788564,转发微博,2012/9/9 12:30:24
2931966484,转发微博,2012/9/9 12:30:22
2844899811,转发微博,2012/9/9 12:30:20
2964761294,转发微博,2012/9/9 12:30:20
2741513011,转发微博,2012/9/9 12:30:17
2741365217,转发微博,2012/9/9 12:30:17
2964784862,转发微博,2012/9/9 12:30:14
2928746341,转发微博,2012/9/9 12:30:11
2844805697,转发微博,2012/9/9 12:30:12
2964640504,转发微博,2012/9/9 12:30:10
2964762390,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:30:06
2927926907,转发微博,2012/9/9 12:30:06
2844681003,转发微博,2012/9/9 12:30:06
2844698543,转发微博,2012/9/9 12:30:03
2928735685,转发微博,2012/9/9 12:30:00
2931991764,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:29:58
2964761324,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:29:56
2928701461,转发微博,2012/9/9 12:29:53
2931998372,转发微博,2012/9/9 12:29:53
1775096231,[good] //@袁静文jingwen:为了未来、为了民族自尊[呵呵]//@左岸danven:前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！而且MADE IN CHINA将不再代表山寨货！,2012/9/9 12:29:51
2927972137,转发微博,2012/9/9 12:29:50
2931997562,转发微博,2012/9/9 12:29:48
2928688101,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:29:47
2844709265,转发微博,2012/9/9 12:29:45
2964812670,转发微博,2012/9/9 12:29:44
2741270461,转发微博,2012/9/9 12:29:43
2741417895,转发微博,2012/9/9 12:29:41
2928694331,转发微博,2012/9/9 12:29:41
2927956733,转发微博,2012/9/9 12:29:38
2932024862,转发微博,2012/9/9 12:29:36
2844754237,转发微博,2012/9/9 12:29:30
2844722731,转发微博,2012/9/9 12:29:29
2844838093,转发微博,2012/9/9 12:29:29
2741380897,转发微博,2012/9/9 12:29:29
2964765310,转发微博,2012/9/9 12:29:27
2964733694,转发微博,2012/9/9 12:29:27
2931982962,转发微博,2012/9/9 12:29:27
2844886883,转发微博,2012/9/9 12:29:26
2927930927,转发微博,2012/9/9 12:29:24
2844771821,转发微博,2012/9/9 12:29:19
2964778252,转发微博,2012/9/9 12:29:18
2741389127,转发微博,2012/9/9 12:29:17
2928743471,转发微博,2012/9/9 12:29:14
2927968983,转发微博,2012/9/9 12:29:12
2741345697,转发微博,2012/9/9 12:29:09
2927921657,转发微博,2012/9/9 12:29:06
2844716033,转发微博,2012/9/9 12:29:06
2741309811,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:29:05
2928691505,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:29:04
2927961703,转发微博,2012/9/9 12:29:03
2964720844,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:28:55
2844866085,转发微博,2012/9/9 12:28:53
2964812054,转发微博,2012/9/9 12:28:52
2964734524,转发微博,2012/9/9 12:28:48
2741278031,转发微博,2012/9/9 12:28:47
2931961050,转发微博,2012/9/9 12:28:41
2964800520,转发微博,2012/9/9 12:28:42
2741322611,转发微博,2012/9/9 12:28:39
2932022534,转发微博,2012/9/9 12:28:37
2931986130,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:28:35
2927933727,转发微博,2012/9/9 12:28:35
2964828684,转发微博,2012/9/9 12:28:34
2964823604,转发微博,2012/9/9 12:28:33
2741341343,转发微博,2012/9/9 12:28:29
2931968650,转发微博,2012/9/9 12:28:28
2964736170,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:28:28
2964747502,转发微博,2012/9/9 12:28:27
2928741125,转发微博,2012/9/9 12:28:25
2964742360,转发微博,2012/9/9 12:28:26
2931995970,转发微博,2012/9/9 12:28:23
2964741434,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:28:21
2931992314,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:28:20
2964754954,转发微博,2012/9/9 12:28:20
2741336743,转发微博,2012/9/9 12:28:20
2964725780,转发微博,2012/9/9 12:28:13
2844742395,转发微博,2012/9/9 12:28:08
2741316871,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:28:07
2964736752,转发微博,2012/9/9 12:28:04
2964825750,转发微博,2012/9/9 12:28:02
2741431385,转发微博,2012/9/9 12:28:01
2964785530,转发微博,2012/9/9 12:27:59
2741336471,转发微博,2012/9/9 12:27:52
2932028942,转发微博,2012/9/9 12:27:51
2844914273,转发微博,2012/9/9 12:27:50
2844751217,转发微博,2012/9/9 12:27:49
2741556563,转发微博,2012/9/9 12:27:48
2931985070,转发微博,2012/9/9 12:27:48
2741054105,转发微博,2012/9/9 12:27:47
2964748832,转发微博,2012/9/9 12:27:46
2931998430,转发微博,2012/9/9 12:27:46
2741361017,转发微博,2012/9/9 12:27:38
2931957554,转发微博,2012/9/9 12:27:36
2964730534,转发微博,2012/9/9 12:27:31
2741423701,转发微博,2012/9/9 12:27:33
2741060765,转发微博,2012/9/9 12:27:31
2844736391,转发微博,2012/9/9 12:27:31
2931995534,转发微博,2012/9/9 12:27:30
2844754415,转发微博,2012/9/9 12:27:28
2844690613,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:27:26
2844762821,转发微博,2012/9/9 12:27:24
2964762394,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:27:22
2927975393,转发微博,2012/9/9 12:27:21
2928690165,转发微博,2012/9/9 12:27:21
2927923643,转发微博,2012/9/9 12:27:21
2741369443,转发微博,2012/9/9 12:27:19
2844718265,转发微博,2012/9/9 12:27:18
2964673502,转发微博,2012/9/9 12:27:17
2741357467,转发微博,2012/9/9 12:27:17
2844786085,转发微博,2012/9/9 12:27:15
2964871782,转发微博,2012/9/9 12:27:12
2844734581,转发微博,2012/9/9 12:27:11
2741464933,转发微博,2012/9/9 12:27:10
2927918207,转发微博,2012/9/9 12:27:10
2844372427,转发微博,2012/9/9 12:27:08
2844731215,转发微博,2012/9/9 12:27:07
2927932753,转发微博,2012/9/9 12:27:07
2931986420,转发微博,2012/9/9 12:27:07
2928723271,转发微博,2012/9/9 12:27:06
2741420591,转发微博,2012/9/9 12:27:05
2964857952,转发微博,2012/9/9 12:27:06
2964796472,转发微博,2012/9/9 12:27:04
2932027174,转发微博,2012/9/9 12:27:01
2931994504,转发微博,2012/9/9 12:27:01
2927920583,转发微博,2012/9/9 12:26:57
2964774760,转发微博,2012/9/9 12:26:57
2931964722,转发微博,2012/9/9 12:26:57
2964757254,转发微博,2012/9/9 12:26:56
2928638131,转发微博,2012/9/9 12:26:55
2927919337,转发微博,2012/9/9 12:26:52
2741257751,转发微博,2012/9/9 12:26:53
2931996510,转发微博,2012/9/9 12:26:52
2741509697,转发微博,2012/9/9 12:26:50
2931985270,转发微博,2012/9/9 12:26:46
2844774545,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:26:46
2844726535,转发微博,2012/9/9 12:26:46
2741521291,转发微博,2012/9/9 12:26:46
2741386147,转发微博,2012/9/9 12:26:45
2741298935,转发微博,2012/9/9 12:26:45
2741302665,转发微博,2012/9/9 12:26:41
2964822780,转发微博,2012/9/9 12:26:41
2931998222,转发微博,2012/9/9 12:26:39
2928695075,转发微博,2012/9/9 12:26:36
2931963170,转发微博,2012/9/9 12:26:32
2931981940,转发微博,2012/9/9 12:26:32
2964761040,转发微博,2012/9/9 12:26:32
2844922907,转发微博,2012/9/9 12:26:28
2964768294,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:26:27
2844746423,转发微博,2012/9/9 12:26:26
2928723485,转发微博,2012/9/9 12:26:26
2741344093,转发微博,2012/9/9 12:26:23
2931967232,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:26:20
2844811853,转发微博,2012/9/9 12:26:20
2931971590,转发微博,2012/9/9 12:26:20
2964814314,转发微博,2012/9/9 12:26:15
2964839320,转发微博,2012/9/9 12:26:12
2931980890,转发微博,2012/9/9 12:26:11
2844708483,转发微博,2012/9/9 12:26:09
2964819320,转发微博,2012/9/9 12:26:09
2844886823,转发微博,2012/9/9 12:26:08
2964730710,转发微博,2012/9/9 12:26:03
2927954847,转发微博,2012/9/9 12:26:02
2964673052,转发微博,2012/9/9 12:25:59
2964830524,转发微博,2012/9/9 12:25:55
2964790522,转发微博,2012/9/9 12:25:55
2964759884,转发微博,2012/9/9 12:25:55
2928699671,转发微博,2012/9/9 12:25:54
2741357207,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:25:53
2931986574,转发微博,2012/9/9 12:25:54
2931961824,转发微博,2012/9/9 12:25:53
2964797880,转发微博,2012/9/9 12:25:49
2844708175,转发微博,2012/9/9 12:25:48
2964822690,转发微博,2012/9/9 12:25:48
2931926290,转发微博,2012/9/9 12:25:47
2741388767,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:25:47
2931998224,转发微博,2012/9/9 12:25:46
2741429213,转发微博,2012/9/9 12:25:45
2741314641,转发微博,2012/9/9 12:25:44
2932011710,转发微博,2012/9/9 12:25:43
2928723695,转发微博,2012/9/9 12:25:44
2964725390,转发微博,2012/9/9 12:25:43
2844914461,转发微博,2012/9/9 12:25:41
2928725891,转发微博,2012/9/9 12:25:36
2741286301,转发微博,2012/9/9 12:25:35
2927935097,转发微博,2012/9/9 12:25:33
2741430271,转发微博,2012/9/9 12:25:29
2964828572,转发微博,2012/9/9 12:25:28
2844893755,转发微博,2012/9/9 12:25:28
2932016530,转发微博,2012/9/9 12:25:27
2927959873,转发微博,2012/9/9 12:25:21
2932023680,转发微博,2012/9/9 12:25:19
2964730362,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:25:18
2964755852,转发微博,2012/9/9 12:25:18
2964724012,转发微博,2012/9/9 12:25:15
2931993324,转发微博,2012/9/9 12:25:10
2931988162,转发微博,2012/9/9 12:25:09
2844730253,转发微博,2012/9/9 12:25:08
2928694005,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:25:07
2844710433,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:25:07
2931955054,转发微博,2012/9/9 12:25:06
2741341471,转发微博,2012/9/9 12:25:06
2844729391,转发微博,2012/9/9 12:25:06
2927923647,转发微博,2012/9/9 12:25:03
2964852892,转发微博,2012/9/9 12:25:02
2928698475,转发微博,2012/9/9 12:25:01
2741253861,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:25:00
2741578477,转发微博,2012/9/9 12:25:01
2927959187,转发微博,2012/9/9 12:25:00
2964817400,转发微博,2012/9/9 12:24:52
2931998950,转发微博,2012/9/9 12:24:52
2928722611,转发微博,2012/9/9 12:24:51
2741559063,转发微博,2012/9/9 12:24:51
2964751300,转发微博,2012/9/9 12:24:47
2964823960,转发微博,2012/9/9 12:24:46
2844892427,转发微博,2012/9/9 12:24:42
2844853151,转发微博,2012/9/9 12:24:39
2927955923,转发微博,2012/9/9 12:24:37
2741426787,转发微博,2012/9/9 12:24:36
2964829492,转发微博,2012/9/9 12:24:30
2964787884,转发微博,2012/9/9 12:24:29
2931995362,转发微博,2012/9/9 12:24:29
2964860534,转发微博,2012/9/9 12:24:24
2928702205,转发微博,2012/9/9 12:24:15
2964793872,转发微博,2012/9/9 12:24:10
2844876913,转发微博,2012/9/9 12:24:01
2928720461,转发微博,2012/9/9 12:23:58
2927968863,转发微博,2012/9/9 12:23:55
2741426127,转发微博,2012/9/9 12:23:54
2741318701,转发微博,2012/9/9 12:23:51
2741469351,转发微博,2012/9/9 12:23:49
1868498112,徒有虚名！家里曾经都是买的海尔电器，但是使用寿命短，售后服务差，冰箱门的封条坏了都没配的，从此再也不买海尔产品了！ //@全球新鲜资讯:在很多企业想尽一切办法赚眼球抢人气的时候，海尔已经成功走上了国际舞台！,2012/9/9 12:23:47
2844872117,转发微博,2012/9/9 12:23:48
2964831660,转发微博,2012/9/9 12:23:45
2927931057,转发微博,2012/9/9 12:23:43
2964857130,转发微博,2012/9/9 12:23:36
2844890373,转发微博,2012/9/9 12:23:35
2844778145,转发微博,2012/9/9 12:23:32
2927923087,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:23:32
2844773935,转发微博,2012/9/9 12:23:31
2844917235,转发微博,2012/9/9 12:23:31
2844906297,转发微博,2012/9/9 12:23:25
2964758140,转发微博,2012/9/9 12:23:21
2931967802,转发微博,2012/9/9 12:23:18
2741471265,转发微博,2012/9/9 12:23:16
2741501241,转发微博,2012/9/9 12:23:15
2844735057,转发微博,2012/9/9 12:23:13
2927924433,//@时尚生活小百科: 不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！,2012/9/9 12:23:10
2964854492,转发微博,2012/9/9 12:23:09
2928732765,转发微博,2012/9/9 12:23:09
2964766052,转发微博,2012/9/9 12:23:08
2932014600,转发微博,2012/9/9 12:23:08
1882759572,为了未来、为了民族自尊[呵呵]//@左岸danven:前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！而且MADE IN CHINA将不再代表山寨货！,2012/9/9 12:22:44
1751752024,海尔洗衣机不错。我家这个用了快七年了。期间搬家后不会安装，还找海尔来装一次，那师傅还主动帮我把外壳和管子免费换了一套，服务很赞！ //@全球热门收集:水晶洗衣机真的很炫诶！用 @海尔 的高科技做家务，劳动俨然变享受！,2012/9/9 12:06:19
2286450610, @生活小智慧:不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！@左岸danven:前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：钓鱼岛是中国的！孔子也是中国的！而且MADE IN CHINA将不再代表山寨货,2012/9/9 12:03:59
1975971333,转发微博。,2012/9/9 12:02:22
1829685750, @左岸danven:前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！而且MADE IN CHINA将不再代表山寨货！,2012/9/9 11:53:51
1632325383,//@左岸danven:前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！而且MADE IN CHINA将不再代表山寨货！,2012/9/9 11:53:44
2205438361,海尔威武…//@全球新鲜资讯:在很多企业想尽一切办法赚眼球抢人气的时候，海尔已经成功走上了国际舞台！//@左岸danven:前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！而且MADE IN,2012/9/9 11:50:29
1975007543,//@生活小智慧:不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！ //@左岸danven:前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！而且,2012/9/9 11:50:13
2536094154,这样的企业一定会走的更远，加油海尔！！！ //@全球热门搜罗:大胡子设计师是海尔兄弟动画片里爷爷的真实版么！PS：水晶洗衣机真帅爆了！,2012/9/9 11:40:04
2518377614,大胡子设计师是海尔兄弟动画片里爷爷的真实版？？？ //@全球热门搜罗:大胡子设计师是海尔兄弟动画片里爷爷的真实版么！PS：水晶洗衣机真帅爆了！,2012/9/9 11:38:48
1836055774,//@全球热门排行榜精选: 大胡子设计师是海尔兄弟动画片里爷爷的真实版么！PS：水晶洗衣机真帅爆了！ //@左岸danven: 前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！,2012/9/9 11:37:57
2518300882,回复@锁在心底:多多出现这些像海尔的企业，[鼓掌] //@锁在心底:他呀.我知道知名度在国内来说还算很高的[哈哈] //@全球热门搜罗:大胡子设计师是海尔兄弟动画片里爷爷的真实版么！PS：水晶洗衣机真帅爆了！,2012/9/9 11:37:52
2064087250,转发微博,2012/9/9 11:37:11
2729700703,是中国的！而且MADE IN CHINA将不再代表山寨货！,2012/9/9 11:34:38
1766342260,[赞],2012/9/9 11:33:23
2473573823,他呀.我知道知名度在国内来说还算很高的[哈哈] //@全球热门搜罗:大胡子设计师是海尔兄弟动画片里爷爷的真实版么！PS：水晶洗衣机真帅爆了！,2012/9/9 11:30:35
2518295580,品牌的管理和营销，讲求踏实务实，要有良心责任，这才是真正的伟大 //@全球热门搜罗:大胡子设计师是海尔兄弟动画片里爷爷的真实版么！PS：水晶洗衣机真帅爆了！,2012/9/9 11:30:13
2518295580,回复@性感D超人:品牌的管理和营销，讲求踏实务实，要有良心责任，这才是真正的伟大 //@性感D超人:海尔的东西质量还是挺ok的 //@全球热门搜罗:大胡子设计师是海尔兄弟动画片里爷爷的真实版么！PS：水晶洗衣机真帅爆了！,2012/9/9 11:30:00
1628610207,//@全球热门收集: 水晶洗衣机真的很炫诶！用 @海尔 的高科技做家务，劳动俨然变享受！ //@左岸danven: 前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！而且MADE IN CHINA将不再,2012/9/9 11:27:51
2087335813,艺术与科技结合！//@左岸danven:前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！而且MADE IN CHINA将不再代表山寨货！,2012/9/9 11:27:35
2518281350,[赞][赞][赞][赞][赞][赞][赞][赞][赞]海尔你最牛，支持海尔 //@全球热门搜罗:大胡子设计师是海尔兄弟动画片里爷爷的真实版么！PS：水晶洗衣机真帅爆了！,2012/9/9 11:27:24
1930519383,Caroline Wang我最敬佩的一位老师！真心佩服！！！ //@宝月琉璃:一向尽可能支持民族产业[鼓掌] 海尔让我想起由衷敬佩的Caroline Wang，海尔的可持续成长也有她的一份付出吧@ZhangJingPenny @云水轩主Alec @ClariaGuo @Maggie一路西行,2012/9/9 11:26:49
2470567547,上次我们单位就是让总部直接派过来的员工，很热情。[挤眼] //@全球热门搜罗:大胡子设计师是海尔兄弟动画片里爷爷的真实版么！PS：水晶洗衣机真帅爆了！,2012/9/9 11:25:10
2518268100,回复@汐花前语:作为企业公民，海尔不仅做出了表率，更会将这种表率作用一直持续下去 //@汐花前语:我印象中海尔的电器质量是很不错的[威武] //@实用生活百科馆:我们支持海尔，也支持海尔来自国际的设计师。希望各个多家也都懂互相尊重。,2012/9/9 11:25:03
2470884773,回复@汐花前语:很好，恨严格。 //@汐花前语:我印象中海尔的电器质量是很不错的[威武] //@实用生活百科馆:我们支持海尔，也支持海尔来自国际的设计师。希望各个多家也都懂互相尊重。,2012/9/9 11:24:31
1793579690,//@全球新鲜资讯: 在很多企业想尽一切办法赚眼球抢人气的时候，海尔已经成功走上了国际舞台！//@左岸danven:前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！,2012/9/9 11:23:48
2946075050,转发微博,2012/9/9 11:21:51
1706346921,转发微博,2012/9/9 11:21:45
2516334394,转发微博,2012/9/9 11:21:43
2923161073,转发微博,2012/9/9 11:21:32
2177115802,转发微博,2012/9/9 11:21:21
2946075050,转发微博,2012/9/9 11:21:08
2177115802,转发微博,2012/9/9 11:21:04
2912573547,转发微博,2012/9/9 11:20:57
1479298640,转发微博,2012/9/9 11:20:56
2301775134,转发微博,2012/9/9 11:20:53
1854388605,转发微博,2012/9/9 11:20:53
2177115802,转发微博,2012/9/9 11:20:41
1854388605,转发微博,2012/9/9 11:20:40
2689196122,转发微博,2012/9/9 11:20:24
1149874995,转发微博,2012/9/9 11:20:19
1906060003,转发微博,2012/9/9 11:20:14
1948110911,转发微博,2012/9/9 11:20:13
1963193434,转发微博,2012/9/9 11:19:48
2877871963,自己的民族企业必须支持,2012/9/9 11:19:44
2130788851,转发微博,2012/9/9 11:19:40
1980032893,转发微博,2012/9/9 11:19:40
1120642355,转发微博,2012/9/9 11:19:36
2057226041,转发微博,2012/9/9 11:19:35
2156496720,转发微博,2012/9/9 11:19:37
2909910952,转发微博,2012/9/9 11:19:34
2889050153,转发微博,2012/9/9 11:19:33
1691128761,转发微博,2012/9/9 11:19:29
1980032893,转发微博,2012/9/9 11:19:28
1906060003,转发微博,2012/9/9 11:19:19
2842426185,转发微博,2012/9/9 11:19:18
2842426185,绝对吸引眼球~~~,2012/9/9 11:19:15
1691128761,转发微博,2012/9/9 11:19:17
1084872930,转发微博,2012/9/9 11:19:15
1980032893,海尔，好样的，也让老外看看我们的家电产品,2012/9/9 11:19:12
2712182433,转发微博,2012/9/9 11:18:57
2680677881,转发微博,2012/9/9 11:18:44
1906060003,转发微博,2012/9/9 11:18:44
2794597212,转发微博,2012/9/9 11:18:38
1874570274,转发微博,2012/9/9 11:18:26
1980914541,钓鱼岛是中国的…//@生活小智慧:不亏是海尔顶尖设计师，产品都很养眼又有科技感，顿时有未来生活的赶脚了！ //@左岸danven:前些天在德国看了IFA展会，看见海尔出现在展厅时倍感亲切和自豪！当时还想去和设计师们握手，特别想对日韩欧美的朋友说：如同海尔一样，钓鱼岛是中国的！孔子也是中国的！而且MA,2012/9/9 11:18:23
2842245083,再一次证明了海尔的实力,2012/9/9 11:18:21
1712951430,转发微博,2012/9/9 11:18:21
1776675632,转发微博,2012/9/9 11:18:15
2844653265,转发微博,2012/9/9 11:18:17
2741191545,转发微博,2012/9/9 11:18:13
2741341145,转发微博,2012/9/9 11:18:08
2931982514,转发微博,2012/9/9 11:18:08
2741345165,转发微博,2012/9/9 11:18:03
2928673361,转发微博,2012/9/9 11:17:59
2844800725,转发微博,2012/9/9 11:17:57
2741300503,转发微博,2012/9/9 11:17:55
2932003102,转发微博,2012/9/9 11:17:45
2712765283,赞 //@全球新鲜资讯:在很多企业想尽一切办法赚眼球抢人气的时候，海尔已经成功走上了国际舞台！,2012/9/9 11:17:45
2051233364,转发微博,2012/9/9 11:17:42
1804545164,转发微博,2012/9/9 11:17:41
2741221951,转发微博,2012/9/9 11:17:40
2741447307,转发微博,2012/9/9 11:17:39
1291536233,不是卖给中国消费者，号称凸显中国，咋都是老外设计的[偷笑],2012/9/9 11:17:39
2151315022,转发微博,2012/9/9 11:17:38
2931948650,转发微博,2012/9/9 11:17:30
1712951430,转发微博,2012/9/9 11:17:26
2857291784,太了不起了 [钟],2012/9/9 11:17:11
1776675632,转发微博,2012/9/9 11:17:02
2844628967,转发微博,2012/9/9 11:16:58
2964767880,转发微博,2012/9/9 11:16:55
2535574384,转发微博,2012/9/9 11:16:47
2872766102,转发微博,2012/9/9 11:16:45
1564736131,转发微博,2012/9/9 11:16:41
2120015915,转发微博,2012/9/9 11:16:35
2964795412,转发微博,2012/9/9 11:16:26
2535574384,转发微博,2012/9/9 11:16:19
1973337754,转发微博,2012/9/9 11:16:19
2844815183,转发微博,2012/9/9 11:16:09
2962759470,转发微博,2012/9/9 11:15:58
1852952840,转发微博,2012/9/9 11:15:59
2282995823,转发微博,2012/9/9 11:15:54
2968786632,转发微博,2012/9/9 11:15:54
2962759470,转发微博,2012/9/9 11:15:52
1997306301,转发微博,2012/9/9 11:15:50
2962759470,转发微博,2012/9/9 11:15:47
2282995823,看见海尔出现在展厅时倍的心情难以形容,2012/9/9 11:15:47
2646735643,转发微博,2012/9/9 11:15:43
2844613493,转发微博,2012/9/9 11:15:43
